timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index,internet_traffic_index
09-06-2023,India-South,Storage,527.9,389.88,,99.81,101.02,108.82,122.01
09-06-2023,Europe-North,Storage,568.77,995.51,292.81,97.62,104.56,119.6,152.26
09-06-2023,US-East,Storage,426.63,645,342.63,97.03,101.22,102.39,124.59
09-06-2023,US-West,Compute,541.57,517.55,291.08,99.5,105.76,98.54,135.36
09-06-2023,Europe-North,Storage,,557.59,212.93,97.24,103.67,137.73,128.75
10-06-2023,India-South,Storage,251.69,1164.72,272.43,99.51,97.28,129.26,142.12
10-06-2023,India-South,Compute,633.68,883.31,210.32,97.29,104.92,113.24,150.95
10-06-2023,Europe-North,Compute,750.8,742.63,356.91,98.82,106.2,103.75,134.12
10-06-2023,India-South,Compute,399.06,784.28,306.51,96.59,,115.12,153.59
10-06-2023,US-East,Storage,352.38,346.72,,99.51,,127.45,130.03
10-06-2023,Europe-North,Storage,394.06,238.66,317.88,97.4,102.26,114.39,133.72
10-06-2023,India-South,Compute,561.56,914.68,241.52,99.5,105.12,102.21,137.63
10-06-2023,India-South,Compute,816.31,814.71,179.6,96.77,107.04,129.29,127.37
10-06-2023,Europe-North,Storage,730.01,788.21,229.16,98.3,,99.18,101.88
10-06-2023,Europe-North,Compute,323.73,696.74,268.28,98.08,106.29,83.09,136.7
10-06-2023,US-West,Storage,586.58,724.13,106.83,97.88,107.63,110.62,127.65
10-06-2023,Europe-North,Compute,350.14,394.17,214.3,98.71,92.71,118.11,156.97
10-06-2023,US-West,Storage,321.17,665.19,335.23,98.2,106.16,112.14,122.55
10-06-2023,US-East,Compute,453.07,556.99,267.25,99.12,111.09,112.22,88.95
11-06-2023,US-West,Storage,418.07,522.34,218.83,99.66,105.98,106.53,138.82
11-06-2023,US-East,Storage,401.17,834.1,236.38,98.06,118.26,128.08,116.29
11-06-2023,Europe-North,Compute,416.58,633.07,352.79,99.03,118.46,126.63,126.09
11-06-2023,India-South,Compute,419.08,502.1,243.37,99.96,,87.31,147.03
11-06-2023,Europe-North,Storage,628.32,533.28,258.44,99.04,83.18,104.3,135.64
11-06-2023,India-South,Compute,701.42,902.04,239.61,98.85,104.89,117.62,118.66
11-06-2023,US-West,Storage,578.96,811.18,224.84,97,105.79,113.57,145.29
11-06-2023,US-East,Storage,748.78,592.57,158.74,98.23,114.07,133.69,145.9
11-06-2023,US-West,Compute,,545.75,398.81,99.52,111.41,86.48,137.29
11-06-2023,US-East,Compute,547.01,540.91,179.61,97.11,107.47,108.54,111
11-06-2023,India-South,Compute,725.77,635.11,238.11,99.52,101.27,94.14,117.64
12-06-2023,Europe-North,Storage,547,720.84,288.26,98.23,104.74,124.79,133.45
12-06-2023,India-South,Compute,492.81,518.34,182.41,98.41,103.27,121,113.12
12-06-2023,India-South,Storage,682.49,879.2,144.29,99.08,104.06,116.94,146.55
12-06-2023,India-South,Storage,564.19,671.14,,97.48,100.03,114.83,136.23
12-06-2023,India-South,Storage,556.28,808.31,327.07,99.2,104.74,103.73,131.76
12-06-2023,India-South,Compute,513.23,456.65,289.73,98.81,113.23,98.23,132.42
12-06-2023,Europe-North,Compute,541.42,669.83,272.28,97.37,110.02,114.58,94.69
12-06-2023,US-West,Storage,663.95,870.77,189.55,99.81,114.58,111.11,130.58
12-06-2023,Europe-North,Compute,439.29,718.41,294.69,98.39,107.76,108.86,129.26
12-06-2023,US-East,Storage,439.43,727.62,302.22,98.42,105.74,90.82,114.44
13-06-2023,US-West,Storage,321.14,859.13,346.82,98.28,,109.48,104.86
13-06-2023,US-East,Storage,580.68,817.03,280.58,96.95,103.78,94.66,151.97
13-06-2023,India-South,Storage,,1003.49,242.42,97.96,118.98,106.79,128.67
13-06-2023,India-South,Compute,483.26,654.04,359.72,99.17,92.42,105.17,136.06
13-06-2023,Europe-North,Storage,670.52,619.02,469.45,99.6,,109.63,147.56
13-06-2023,US-West,Storage,604,777.23,451.62,98.92,101.66,109.63,146.74
13-06-2023,US-West,Compute,468.04,472.92,418.79,97.29,99.03,113.49,130.88
13-06-2023,US-West,Storage,480.93,282.85,141.76,97.25,,76.95,107.84
13-06-2023,US-West,Storage,601.67,645.23,218.8,97.76,99.84,103.57,137.26
13-06-2023,India-South,Compute,472.73,473.15,160.16,99.59,108.54,108.8,111.38
13-06-2023,Europe-North,Storage,581.77,719.69,123.21,96.89,101.97,90.61,145.69
13-06-2023,US-East,Storage,619.12,585.45,184.87,98.63,99.72,122.92,154.27
14-06-2023,India-South,Compute,617.28,695.57,259.52,97.34,99.03,91.79,116.31
14-06-2023,Europe-North,Compute,641.51,841.74,272.67,97.78,109.77,109.27,124.16
14-06-2023,India-South,Compute,421.86,830.33,149.28,97.84,,120.99,130.09
14-06-2023,Europe-North,Compute,204.54,593.69,,98.27,110.72,129.35,128.08
14-06-2023,US-West,Storage,,497.31,109.85,96.54,92.9,108.36,137.25
14-06-2023,India-South,Compute,751.48,744.83,29.18,98.88,97.96,115.27,116.1
14-06-2023,US-West,Storage,537.13,653.6,356.58,98.55,,108.52,122.39
14-06-2023,US-West,Compute,373.74,583.98,274.66,96.66,108.2,127.19,146.27
15-06-2023,US-West,Storage,587.45,513.34,300.29,97.57,108.35,124.66,118.29
15-06-2023,India-South,Storage,642.26,849.46,232.28,97.02,106.05,125.75,124.2
15-06-2023,India-South,Compute,651.92,830.69,203.08,99.84,104.98,115.28,131.51
15-06-2023,India-South,Compute,559.49,849.97,294.28,99.74,107.64,106.26,144.52
15-06-2023,US-East,Compute,482.34,754.23,265.35,97.51,117.66,131.44,125.88
15-06-2023,Europe-North,Compute,507.07,658.65,196.21,96.91,100.34,118.73,104.11
15-06-2023,India-South,Compute,523.63,572.32,130.16,97.81,109.38,105.34,97.05
15-06-2023,Europe-North,Compute,572.38,455.67,,98.11,94,114.33,99.23
15-06-2023,Europe-North,Storage,766.15,783.52,195.66,96.59,115.31,103.89,112.73
15-06-2023,US-East,Compute,551.26,662.89,,97.93,109.25,107.96,146.5
16-06-2023,US-West,Storage,500.44,457.39,220.35,97.27,100.33,117.1,132
16-06-2023,US-West,Compute,473.87,791.55,394.91,96.62,95.43,108.28,123.95
16-06-2023,US-West,Storage,779.01,686.37,402.83,99,110.29,102.05,144.4
16-06-2023,US-West,Compute,684.07,555.3,109.42,96.9,108.16,126.15,128.08
16-06-2023,India-South,Storage,498.13,436.84,278.81,96.7,98.4,99.6,133.56
16-06-2023,US-West,Compute,453.73,633.02,280.76,97.65,106.56,117.14,124.49
17-06-2023,US-West,Storage,415.59,620.92,120.5,99.87,,111.82,132.42
17-06-2023,US-West,Storage,422.72,620.93,213.08,99.46,106.79,109.08,136.81
17-06-2023,US-East,Storage,643.35,720.24,214.99,98.71,105.74,120.04,150.22
17-06-2023,Europe-North,Compute,365.51,915.95,349.35,98.95,112.24,116.86,143.7
17-06-2023,US-East,Storage,592.99,622.68,273.65,99.19,101.23,106.06,132.84
17-06-2023,US-East,Storage,522.07,695.01,186.2,99.24,97.53,104.87,141.08
17-06-2023,US-West,Compute,681.97,908.93,204.34,98.4,112.41,112.25,113.52
17-06-2023,India-South,Storage,505.91,676.6,241.85,97.97,101.92,113.2,134.66
17-06-2023,India-South,Compute,576.89,593,335.41,97.05,100.21,101.26,128.58
17-06-2023,US-East,Compute,468.31,678.27,159.25,97.68,100.92,102.59,143.48
18-06-2023,Europe-North,Storage,628.92,690.89,277.11,98.68,110.32,108.47,133.06
18-06-2023,US-West,Compute,561.51,542.49,149.42,99.64,109.39,111.66,136.42
18-06-2023,US-East,Storage,683.35,539.07,453.27,98.7,99.14,112.73,128.96
19-06-2023,US-West,Compute,452.28,551.98,561.09,97.43,104.7,83.12,111.41
19-06-2023,India-South,Storage,487.37,632.3,278.01,99.85,103.91,125.41,132.14
19-06-2023,US-East,Compute,737.21,769.45,221.12,98.57,91.28,113.49,118.5
19-06-2023,US-East,Storage,616.15,459.74,326.94,99.1,115.37,96.06,126.09
19-06-2023,Europe-North,Storage,740.89,611.1,230.51,96.85,100.49,98.2,118.9
19-06-2023,US-East,Compute,690.97,983.89,126.92,97.4,,108.97,133.03
19-06-2023,India-South,Storage,329.73,579.4,278.25,97.59,102.31,91.22,141.89
19-06-2023,US-West,Storage,416.12,973.92,180.48,99.12,100.98,115.64,126.3
20-06-2023,Europe-North,Storage,572.78,844.09,359.85,96.75,98.21,110.02,106.2
20-06-2023,Europe-North,Compute,740.81,548.52,273.03,98.99,106.88,106.75,111.72
20-06-2023,US-West,Storage,316.42,683.82,82.88,98.2,100.27,93.03,95.57
20-06-2023,India-South,Compute,265.67,652.97,280.08,97.19,118.38,131.38,137.86
20-06-2023,US-East,Storage,361.19,669.38,139.16,97.47,90.89,101.08,128.85
20-06-2023,Europe-North,Compute,371.61,584.73,268.46,98.97,108.01,116.47,123.52
20-06-2023,India-South,Compute,525.5,941.36,245.66,96.61,102.97,100.51,112.24
20-06-2023,US-East,Storage,,637.83,182.9,99.05,114.26,109.05,134.76
20-06-2023,India-South,Storage,469.28,458.08,299.45,96.61,107.53,106.96,145.48
20-06-2023,US-East,Compute,543.47,663.37,446.79,98.37,99.93,113.64,113.32
20-06-2023,US-East,Compute,629.83,509.07,77.09,98.04,108.75,111.88,120.23
21-06-2023,US-East,Storage,536.11,664.38,177.62,99.25,113.66,119.75,122.91
21-06-2023,US-West,Storage,403.12,857.66,241.64,97.63,109.64,100.68,135.73
21-06-2023,India-South,Compute,544.59,608.34,267.49,97.19,111.84,93.75,121.65
21-06-2023,India-South,Storage,399.03,443.12,314.93,98.43,85.58,94.54,138.56
21-06-2023,US-East,Compute,538.42,745.13,373.88,96.54,99.29,101.21,144.13
21-06-2023,US-West,Storage,458.26,799.32,302.94,99.98,93.12,90.06,126.35
21-06-2023,India-South,Compute,742.33,574.48,222.65,99.87,103.02,91.12,138.82
21-06-2023,India-South,Compute,447.96,982.25,219.67,98.64,111.95,115.43,124.25
21-06-2023,US-West,Storage,646.81,910.39,23.66,97.58,111.37,102.74,151.28
22-06-2023,US-West,Storage,571,860.04,304.66,98.22,111.08,98.62,111.53
22-06-2023,US-East,Storage,709.46,640.48,194.83,98.47,109.13,137.53,152.86
22-06-2023,US-East,Compute,739.18,501.63,253.05,99.15,99.73,90.98,123.99
22-06-2023,US-West,Compute,,853.26,280.75,97.74,96.53,113.02,145.17
22-06-2023,Europe-North,Compute,570.44,838.56,127.21,99.99,119.16,114.06,113.05
22-06-2023,India-South,Storage,537.85,458.25,158.18,96.68,110.12,95.14,135.62
22-06-2023,US-West,Storage,596.08,771.2,291.66,99.31,105.37,89.89,143.12
22-06-2023,US-East,Compute,178.43,735.98,362.31,98.31,107.51,96.76,111.02
22-06-2023,Europe-North,Storage,559.71,691.52,329.82,97.34,101.59,99.69,133.45
22-06-2023,US-East,Compute,515.76,798.81,250.1,97.05,94.93,100.22,143.37
23-06-2023,US-East,Storage,302.51,804.11,213.26,98.15,113.93,118.73,105.37
23-06-2023,US-East,Compute,634.47,366.74,197.58,99.48,100.94,112.62,127.28
23-06-2023,US-East,Storage,598.88,701.61,268.97,99.26,101.31,121.1,144.87
24-06-2023,Europe-North,Compute,,631.34,169.31,99.57,112.51,122.35,130.44
24-06-2023,US-West,Compute,595.33,792.87,203.9,98.88,103.37,119.95,122.53
24-06-2023,Europe-North,Storage,589.96,291.25,205.82,99.61,114.6,120.66,141.46
24-06-2023,US-West,Compute,497.64,402.38,80.34,98.63,112.03,110.16,137.89
24-06-2023,Europe-North,Compute,358.43,539.73,188.64,99.32,106.38,96.36,105.94
24-06-2023,US-East,Compute,553.2,535.43,278.64,97.75,108.94,104.76,129.41
24-06-2023,US-East,Compute,495.44,458.3,254.92,99.57,99.67,116.47,140.42
24-06-2023,US-West,Storage,564.63,802.54,272.87,98.7,80,125.64,125.86
24-06-2023,Europe-North,Storage,357.61,726.57,225.08,96.53,94.7,114.66,133.87
24-06-2023,US-East,Compute,494.16,499.49,283.21,99.96,101.79,114.77,132.72
24-06-2023,US-East,Compute,440.29,535.74,188.73,98.21,109.18,93.12,142.03
25-06-2023,US-West,Compute,778.7,712.73,97.14,97.23,102.74,107.25,116.67
25-06-2023,US-East,Storage,614.26,903.25,,99.29,127.27,124.88,108.3
25-06-2023,US-West,Compute,189.99,564.42,443.69,99.55,100.67,100.48,129.31
25-06-2023,Europe-North,Compute,362.52,619.27,199.91,97.48,104.25,100.53,127.75
26-06-2023,US-East,Compute,452.83,503.12,187.91,97.53,103.64,94.07,120.22
26-06-2023,Europe-North,Storage,413.29,628.47,260.33,97.74,,126.22,131.75
26-06-2023,US-West,Compute,616.19,862.48,370.92,98.35,102.98,101.99,121.17
26-06-2023,India-South,Storage,520.81,557.78,264.65,97.2,94.48,102.49,143.76
26-06-2023,India-South,Storage,580.07,545.32,257.71,97.8,95.76,116.22,143.94
26-06-2023,Europe-North,Storage,403.9,1096.52,267.56,97.47,109.88,91.57,137.54
26-06-2023,India-South,Compute,255.54,530.11,88.73,98.71,99.06,108.12,145.94
26-06-2023,India-South,Storage,608.3,574.06,341.58,97.98,120.54,110.63,150.89
26-06-2023,India-South,Storage,588.66,935.15,240.79,97.26,101.91,117.38,154.24
26-06-2023,US-West,Storage,597.67,716.03,258.88,99.61,109.88,122.36,126.11
27-06-2023,Europe-North,Compute,693.03,900.33,329.26,97.96,111.96,137.66,131.8
27-06-2023,Europe-North,Storage,480.62,874.05,,99.12,109.76,112.17,135.44
27-06-2023,US-East,Compute,437.78,853.27,26.33,97.67,105.83,106.54,122
27-06-2023,India-South,Storage,319.48,676.69,405.44,99.68,109.72,114.66,122.13
27-06-2023,US-East,Compute,660.34,515.42,297.05,97.73,95.59,114.13,125.7
27-06-2023,US-West,Storage,572.43,910.9,194.35,97.6,110.59,113.97,106.57
27-06-2023,US-West,Compute,622.68,676.86,283.13,96.79,112.74,109.35,133.34
27-06-2023,India-South,Compute,744.12,362.8,,97.12,109.73,113.53,122.03
28-06-2023,US-West,Storage,675.71,556.55,237.63,98.32,99.07,112.19,127.39
28-06-2023,US-West,Storage,223.47,578.96,220.61,98.27,107.43,122.74,139.71
28-06-2023,India-South,Storage,460.22,632.64,313.04,97.49,94.75,100.28,131.66
28-06-2023,US-West,Storage,382.16,619.61,247.97,96.5,97.14,114.06,154.28
28-06-2023,India-South,Compute,491.97,358.78,197.73,99.57,101.43,100.21,133.85
28-06-2023,US-East,Storage,475.62,732.59,229.75,98.57,89.02,88.05,135.3
28-06-2023,US-East,Storage,740.88,826.97,169.76,99.16,103.72,108.19,138.89
28-06-2023,US-West,Storage,495.4,217.64,344.15,97.89,94.34,93.61,116.82
29-06-2023,US-West,Compute,471.36,615.1,236.98,97.24,92.88,105.98,174.85
29-06-2023,India-South,Compute,553.55,849.2,,98,112.69,116.36,111.38
29-06-2023,Europe-North,Storage,541.27,581.7,245.21,99.4,93.94,113.06,161.74
29-06-2023,US-West,Compute,510.77,250.93,320.63,97.65,120.89,109.58,131.16
29-06-2023,US-West,Storage,807.48,722.32,360,96.81,,125.3,109.77
29-06-2023,US-East,Compute,389.74,874.6,209.72,96.55,108.44,120.9,134.61
30-06-2023,India-South,Storage,,747.99,276.38,96.78,126.21,117.26,164.31
30-06-2023,India-South,Storage,581.96,464.53,220.99,97.33,107.28,119.6,94.59
30-06-2023,US-East,Storage,,1148.12,334.2,96.61,107.97,111.57,135.57
30-06-2023,US-West,Compute,539.37,719.22,448.94,97.84,95.89,108.31,117
30-06-2023,US-East,Storage,501.98,471.08,225.85,99.02,116.22,105.02,127.73
30-06-2023,India-South,Compute,529.08,594.76,194.68,97.76,107.43,101.79,130.9
30-06-2023,Europe-North,Compute,615.32,665.5,257.27,98.93,108.75,113.71,138.78
30-06-2023,Europe-North,Compute,420.14,611.9,43.73,96.91,93.47,105.17,105.31
01-07-2023,US-West,Storage,729.94,411.32,277.91,96.76,104.69,113.42,139.92
01-07-2023,US-East,Compute,552,636.6,250.76,98.94,100.26,116.36,128.3
01-07-2023,US-East,Storage,467.98,541.63,152.14,99.46,118.83,128.4,120.16
01-07-2023,India-South,Compute,302.13,640.69,334.61,98.21,103.89,116.29,131.29
01-07-2023,Europe-North,Compute,207.38,570.36,137.1,96.94,120.45,113.28,121.28
01-07-2023,US-West,Storage,611.55,527.09,401.36,97.14,99.53,110.92,136.52
01-07-2023,US-East,Compute,597.9,819.5,234.54,99.33,116,117.46,118.36
01-07-2023,US-East,Compute,559.72,569.71,239.69,97.35,101.69,103.68,113.12
01-07-2023,India-South,Compute,519.12,737.01,247.55,97.28,90.29,103.79,115.2
01-07-2023,US-East,Storage,673.93,742.74,215.49,99.6,103.78,124.91,125.73
01-07-2023,US-East,Storage,585.95,686.7,282.4,97.6,,117.38,106.05
02-07-2023,US-East,Compute,499.07,839.64,324.55,97.3,120.55,131.11,147.14
02-07-2023,US-West,Storage,675.26,843.64,249.49,98.95,109.58,119.94,135.97
02-07-2023,US-West,Storage,682.33,916,376.19,98.44,111.15,101.94,129.47
02-07-2023,US-West,Compute,688.94,680.14,255.51,98.54,118.4,110.42,151.71
02-07-2023,India-South,Compute,511.14,634.09,259.25,97.41,105.67,110.45,112.66
02-07-2023,India-South,Compute,471.91,304.51,302.93,96.59,,103.27,118.98
02-07-2023,Europe-North,Compute,472.85,531.01,89.61,97.46,94.36,110.54,138.05
02-07-2023,US-West,Storage,601.22,596.79,164.13,97.9,105.15,113.75,123.25
02-07-2023,US-East,Storage,277.8,818.13,177.98,99.27,,112.3,130.76
02-07-2023,US-East,Compute,454.94,666.11,305.01,98.96,116.2,101.99,111.08
02-07-2023,US-West,Compute,393.31,629.78,165.83,97.66,107.57,117.66,131.22
02-07-2023,US-East,Storage,795.71,725.7,287.32,96.74,114.27,90.19,131.75
03-07-2023,US-East,Storage,620.87,750.73,92.48,98.14,104.71,119.53,132.94
03-07-2023,US-West,Storage,662.13,749.01,142.55,99.96,108.12,126.98,130.64
03-07-2023,Europe-North,Storage,563.57,798.3,349.11,99.38,89.27,120.29,126.62
03-07-2023,India-South,Compute,389.98,724.24,248.62,99.12,117.56,108.81,132.52
03-07-2023,India-South,Storage,365.33,744.84,523.68,98.81,110.77,110.79,107.31
03-07-2023,US-East,Compute,689.04,431.27,381.08,98.67,83.71,133.33,114.91
03-07-2023,US-East,Compute,796.79,730.6,97.92,97.45,111.45,125.57,133.98
03-07-2023,US-East,Storage,450.82,572.77,213.34,98.16,96.77,93.46,140.95
03-07-2023,US-East,Compute,309.73,572.79,,98.55,115.84,109.79,129.72
04-07-2023,India-South,Storage,461.34,444.85,285.37,98.99,97.27,133.74,85.44
04-07-2023,India-South,Compute,609.71,651.01,359.71,96.75,101.73,125.95,148.13
04-07-2023,Europe-North,Compute,451.9,740.22,236.98,99.77,102.07,115.64,113.97
04-07-2023,US-West,Storage,451.92,735.05,161.72,97.53,79.23,124.43,138.11
04-07-2023,US-East,Storage,765.45,428.09,344.03,99.41,90.28,93.36,138.07
04-07-2023,US-East,Compute,538.77,731.64,54.1,97.5,115.43,96.11,135.36
04-07-2023,India-South,Storage,,535.49,361.52,98.25,111.12,101.91,109.36
05-07-2023,US-West,Storage,516.65,379.13,257,99.74,117.1,93.95,132.67
05-07-2023,Europe-North,Compute,585.53,816,242.34,97.24,113.07,108.42,160.54
05-07-2023,US-West,Storage,489.17,501.08,340.05,97.34,108.1,98.4,117.21
05-07-2023,US-East,Compute,612.45,745.07,115.45,96.79,100.64,99.52,119.27
05-07-2023,US-East,Compute,617.92,519.59,267.5,98.35,108.19,113.77,132.33
06-07-2023,US-West,Storage,638.2,684.48,233.39,97.87,97.25,105.5,128.48
06-07-2023,Europe-North,Compute,582.94,427.1,207.09,98.5,,93.17,133.1
06-07-2023,Europe-North,Storage,675.8,671.46,377.54,99.13,99.77,114.12,112.45
06-07-2023,Europe-North,Storage,,538.32,264.96,97.6,109.32,128.83,132.76
06-07-2023,US-East,Storage,578.58,673.7,285.26,98.38,,133.67,156.44
06-07-2023,US-West,Storage,475.54,558.38,305.1,96.86,113.29,136.64,134.5
06-07-2023,US-East,Storage,475.67,934.07,196.45,98.92,105.47,133.31,140.95
06-07-2023,Europe-North,Compute,544.58,427.9,481.11,97.67,102.27,104.42,144.97
06-07-2023,India-South,Compute,662.3,559.46,222.17,97.74,115.6,108.6,145.13
06-07-2023,Europe-North,Compute,353.06,536.07,234.9,99.99,101.36,92.58,132.68
06-07-2023,US-East,Storage,564.18,602.31,358.44,97.68,90.84,114.38,119.82
07-07-2023,US-East,Storage,467.41,601.62,385.6,98.14,104.58,105.54,136.03
07-07-2023,US-East,Storage,519.23,633.81,163.45,98.27,98.21,109.73,158.51
07-07-2023,Europe-North,Storage,323.44,971.98,375.69,97.63,107.13,94.89,111.06
07-07-2023,Europe-North,Compute,411.44,710.44,212.54,97.16,103.1,120.45,121.93
07-07-2023,Europe-North,Compute,470.16,913.08,212.3,99.75,105.17,103.23,137.25
07-07-2023,Europe-North,Storage,568.28,661.3,375.64,99.48,,109.81,93.73
07-07-2023,Europe-North,Storage,429.39,686.83,223,98.15,99.85,105.33,152.52
07-07-2023,US-West,Compute,137.52,937.09,380.06,97.97,,116.04,136.91
07-07-2023,Europe-North,Storage,557,472.42,189.45,98.49,115.56,116.68,108.1
07-07-2023,India-South,Compute,610.66,801.65,423.1,97.64,114.76,117.25,114.65
07-07-2023,Europe-North,Storage,427.69,575.86,304.94,96.9,101.18,98.54,128.65
07-07-2023,US-West,Storage,509.11,578.66,370.37,97.94,101.45,115.75,120.8
07-07-2023,US-East,Compute,361.43,248.21,147.87,96.53,85.64,119.53,121.67
07-07-2023,US-West,Storage,475.61,541.06,79.35,99.96,113.35,116.85,102.39
07-07-2023,Europe-North,Compute,343.22,567.1,230.17,98.47,117.14,122.1,124.25
08-07-2023,India-South,Compute,435.15,658.55,332.65,97.4,89.28,104.28,108.13
08-07-2023,US-East,Compute,770.98,446.93,338.72,98.17,109.86,100.48,150.92
08-07-2023,US-West,Compute,460.12,627.64,219.55,97.03,96.13,98.27,100.07
08-07-2023,US-West,Compute,383.85,351.12,,96.75,109.93,131.68,125
08-07-2023,US-West,Storage,340.11,493.26,291.87,98.89,105.53,109.53,118.14
08-07-2023,India-South,Compute,636.78,702.44,277.55,98.96,108.16,105.27,139.82
09-07-2023,US-West,Compute,671.92,678.13,179.75,98.49,98.89,126.33,150.89
09-07-2023,Europe-North,Compute,396.11,810.18,198.68,98.36,97.99,111.83,155.29
09-07-2023,US-West,Storage,446.55,509.2,229.53,99.06,84.76,129.38,128
09-07-2023,India-South,Storage,682.7,723.25,291.87,99.08,,95.78,145.94
09-07-2023,Europe-North,Storage,551.7,566.14,275.39,97.75,105.51,114.79,125.73
09-07-2023,US-East,Storage,319.61,556.62,161.91,96.83,106.36,114.59,124.55
09-07-2023,US-West,Compute,503.06,378.2,290.96,98.69,111.19,121.42,147.23
09-07-2023,US-East,Storage,614.42,642.62,114.97,99.03,98.86,131.93,123.02
09-07-2023,Europe-North,Storage,363.13,901.51,166,99.17,106.46,119.5,140.77
